baseProduct,brandName,code,crossedPrice,name,price,priceToCrossedPrice
101050080213_LAMA,LA Manso,UPV1290779,255,OVAL RING,75,0.29411764705882354
E38GENA01S925_TWOD,Tom Wood,UPV1290748,1085,Giant Ear Cuff Pave,430,0.39631336405529954
E38WLCZBK01_TWOD,Tom Wood,UPV1290708,760,Black Studded Ear Cuff,300,0.39473684210526316
JSMXC120_74AL,7 For All Mankind,UPV1290842,910,Slimmy Tapered Jeans,180,0.1978021978021978
JSLM332PSO_74AL,7 For All Mankind,UPV1291302,380,Cotton Logo T-Shirt,75,0.19736842105263158
JJTSS2212_JUPI,Jupiter,UPV1290745,1700,Earring in Silver 925,680,0.4
JSCJQ320_74AL,7 For All Mankind,UPV1291395,830,Chino Tech Pants,165,0.19879518072289157
N01048NA01S9259_TWOD,Tom Wood,UPV1290741,2690,ROUNDED CURB CHAIN THIN GOLD,1075,0.3996282527881041
TR0303127_VEJA,Veja,UPV1290960,875,Minotaur High Top Sneakers,175,0.2
E38WXCZ01S9_TWOD,Tom Wood,UPV1290737,1260,Liz Ear Cuff,315,0.25
E39HMNA01S925_TWOD,Tom Wood,UPV1290729,1090,ICE HOOP MEDIUM,435,0.39908256880733944
IA7714_ADDS,Adidas by Stella McCartney,UPV1291340,900,Sportswear Crew Neck Sweatshirt,180,0.2
514722_MGBT,Magda Butrym,UPV1280039,3150,Satin Strass Wrap Around High Heel Sandal,630,0.2
JSGCB960NV_74AL,7 For All Mankind,UPV1281115,1050,Cargo Chino Double Knit Pants,210,0.2
HS1708_ADDS,Adidas by Stella McCartney,UPV1291303,500,Truepace Running Shorts,100,0.2
ABC123SOUBSH_ABC,Advisory Board Crystals ,UPV1291273,875,Soutache Basketball Shorts,175,0.2
ABC123TP200_ABC,Advisory Board Crystals ,UPV1291317,950,Track Pants,190,0.2
TN241KHWBK01_TINT,THISISNEVERTHAT,UPV1281024,240,Long Bill Bucket Hat,70,0.2916666666666667
HS5785_ADDS,Adidas by Stella McCartney,UPV1291351,500,Truestrength Seamless Yoga Short Tights,100,0.2
ABC123WP400_ABC,Advisory Board Crystals ,UPV1291356,1100,Velour Studio Work Pants,220,0.2
HR2207_ADDS,Adidas by Stella McCartney,UPV1291323,600,Truepace Running Leggings,120,0.2
CL6938_THMP,Thompson,UPV1202384,455,Green Camo-Style Cufflinks,135,0.2967032967032967
